localityId,localityName,dataId,x,y,latitude,longitude,zone,altitude,horiz_precision,vert_precision,planeType,dip,dipAzimuth,strike,declination,rockUnit,timedate,notes
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,e1cad78c35a776c5f8c467138dce4dfd,576617.982486,5609932.781135,50.636222,100.08346,47U,2003.226608,5,4, Bedding,77,98,8,-2.249, Arcai Gol,Thu Jun 13 00:50:09 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,6388bc24358a241c6593e37bb2630424,576770.290799,5609983.387307,50.636657,100.085623,47U,2005.110153,5,4, Bedding,75,73,343,-2.249, Middle Erkhelnuur,Thu Jun 13 00:41:52 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,8e1ca3b8f808af5f38865063189d02cf,576866.227053,5609959.381732,50.636429,100.086975,47U,2019.715866,5,4, Bedding,82,302,212,-2.249, Middle Erkhelnuur,Thu Jun 13 00:37:53 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,043fc88c8cb163e063c4807d14da625f,576919.028987,5609943.423407,50.636278,100.087718,47U,2019.376266,5,6, Bedding,82,97,7,-2.249, Middle Erkhelnuur,Thu Jun 13 00:35:05 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,664f5ded5aebc16b2619e8291fa343d1,577011.313392,5609864.650822,50.635558,100.089006,47U,2054.290085,5,4, Bedding,61,91,1,-2.249, Middle Erkhelnuur,Thu Jun 13 00:27:25 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,6d78c3a73e6a0247f5c8d4ac5370b99e,576809.900887,5609630.53497,50.633479,100.08611,47U,2177.079147,5,4, Bedding,55,90,0,-2.249, Middle Erkhelnuur,Thu Jun 13 00:18:25 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,d76dd55703e53d17ac50aa865746b0da,576776.511509,5609590.753129,50.633126,100.08563,47U,2196.645798,5,4, Bedding,66,121,31,-2.249, Middle Erkhelnuur,Thu Jun 13 00:15:05 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,5ef1ec72f0551761ca330ffc84a37e81,576765.299882,5609581.04774,50.63304,100.08547,47U,2203.760056,5,4, Bedding,70,120,30,-2.249, Middle Erkhelnuur,Thu Jun 13 00:11:46 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,efb69bdd359a074f8025ad9c357d0258,576781.304386,5609558.219378,50.632833,100.085691,47U,2219.020554,5,3, Bedding,80,138,48,-2.249, Middle Erkhelnuur,Thu Jun 13 00:10:48 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,04a16ac957896dcb44613cec1e849018,576776.398148,5609496.910769,50.632282,100.085609,47U,2262.852585,10,6, Bedding,69,109,19,-2.249, Middle Erkhelnuur,Thu Jun 13 00:06:52 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,d3c752acff389aef7bea7f7f50ee47ef,576792.873517,5609447.22777,50.631833,100.085832,47U,2287.998093,5,6, Bedding,61,136,46,-2.249, Middle Erkhelnuur,Thu Jun 13 00:01:42 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,fe7f52224d161e0147578dbd3dcd1e5b,576795.582905,5609432.673759,50.631702,100.085867,47U,2295.194626,5,3, Bedding,64,137,47,-2.249, Middle Erkhelnuur,Thu Jun 13 00:01:02 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9bb069858804ce8d28d2951b01afcf48,576796.027918,5609427.795511,50.631658,100.085872,47U,2292.572067,5,3, Bedding,71,130,40,-2.249, Middle Erkhelnuur,Thu Jun 13 00:00:47 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,fb5089f67cc3557e38c1f28c379c11ff,576815.324468,5609363.648766,50.631079,100.086132,47U,2321.705124,5,3, Bedding,50,76,346,-2.249, Middle Erkhelnuur,Wed Jun 12 23:57:55 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,4cbab25ee0ba145829a0c2d794155b0c,576562.498931,5609162.032533,50.629299,100.082516,47U,2348.728317,5,3, Bedding,74,77,347,-2.249, Lower erkhelnuur,Wed Jun 12 23:49:49 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,4158abf0d29ea2bb9cfdaacc18c4f4c6,576525.327329,5609133.640024,50.629049,100.081985,47U,2353.782028,5,6, Bedding,75,96,6,-2.249, Lower erkhelnuur,Wed Jun 12 23:48:45 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,88fa8bb4e12c26501752e1a50931293a,576477.025884,5609103.211648,50.628782,100.081296,47U,2356.206345,5,3, Bedding,70,118,28,-2.249, Lower erkhelnuur,Wed Jun 12 23:46:42 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,1219aec7af196e01c02f20a9d7f57909,576470.455011,5609098.002628,50.628736,100.081202,47U,2354.792282,5,4, Bedding,64,124,34,-2.249, Lower erkhelnuur,Wed Jun 12 23:45:20 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,92cc19dbf33bd049d133e20749473d92,576446.921349,5609098.395776,50.628742,100.080869,47U,2351.235641,5,4, Bedding,65,60,330,-2.249, Lower erkhelnuur,Wed Jun 12 23:44:26 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,d7451476aa831d93505981d1a4d52068,576430.725524,5609090.44092,50.628673,100.080638,47U,2345.738815,5,4, Bedding,72,91,1,-2.249, Lower erkhelnuur,Wed Jun 12 23:43:43 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,99803435bb2f2a21d8c1d5b1ad7c134a,576425.236908,5609093.148183,50.628698,100.080561,47U,2341.78154,5,3, Bedding,75,110,20,-2.249, Lower erkhelnuur,Wed Jun 12 23:40:41 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,c957aca364468803e2ff502eea885af6,576413.743072,5609094.1412,50.628708,100.080399,47U,2336.15654,5,3, Bedding,50,51,321,-2.249, Lower erkhelnuur,Wed Jun 12 23:39:39 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,c63e2beca7d06548609dc1386d168be7,576342.781823,5609185.595901,50.62954,100.079415,47U,2319.320847,5,6, Bedding,76,85,355,-2.249, Lower erkhelnuur,Wed Jun 12 23:35:22 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,2082cdddcbc08460b924651fd8ff00af,576333.844544,5609191.012353,50.62959,100.07929,47U,2335.074265,5,6, Bedding,76,102,12,-2.249, Lower erkhelnuur,Wed Jun 12 23:26:58 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,a3c473fddf7fa8c7a9f74e673c679e82,576341.414087,5609176.100112,50.629455,100.079394,47U,2330.419968,5,3, Bedding,80,90,0,-2.249, Lower erkhelnuur,Wed Jun 12 23:26:26 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,c01b2c323bf6f8bbdc4039312de9d0f9,576347.987241,5609137.192384,50.629104,100.079478,47U,2323.903854,10,6, Bedding,82,95,5,-2.249, Lower erkhelnuur,Wed Jun 12 23:25:48 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,48e4313c87fa90ffbb6cc45556850485,576357.745829,5608804.31358,50.62611,100.079548,47U,2272.354538,5,3, Bedding,81,78,348,-2.249, Lower erkhelnuur,Wed Jun 12 23:08:49 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,56751c8f47a33945840b9a531ab21fb3,576454.757606,5608710.726591,50.625255,100.0809,47U,2238.243942,5,4, Bedding,76,85,355,-2.249, Lower erkhelnuur,Wed Jun 12 22:52:44 2019, Rythmite
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,6e7770bd108064c1231439768b6fd16c,576530.265284,5608628.484576,50.624506,100.08195,47U,2206.813522,5,3, Bedding,78,94,4,-2.249, Middle Erkhelnuur,Wed Jun 12 22:49:21 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,cdfe702e20f610a691103c151b9b760d,576588.236285,5608547.320424,50.623769,100.082753,47U,2179.599655,10,6, Bedding,81,97,7,-2.249, Middle Erkhelnuur,Wed Jun 12 22:44:27 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,5d7584cc8968bfada3a72def153c8b21,576477.511492,5608550.099303,50.623808,100.081188,47U,2167.817673,5,4, Bedding,60,107,17,-2.249, Middle Erkhelnuur,Wed Jun 12 22:42:01 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,edbdfb35d4dceb742d253e63ffb6818e,576443.752208,5608559.017525,50.623893,100.080713,47U,2150.52153,10,6, Bedding,62,90,0,-2.249, Middle Erkhelnuur,Wed Jun 12 22:39:13 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9c57dc43add25cc47a2f437d941eae13,576320.193238,5608499.616338,50.623375,100.078954,47U,2141.988083,5,4, Bedding,73,82,352,-2.249, Lower erkhelnuur,Wed Jun 12 22:35:20 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,9e6259eb733732a53012d3ec717c5299,576097.270178,5608674.417256,50.624976,100.075839,47U,2132.575485,5,6, Bedding,53,90,0,-2.249, Lower erkhelnuur,Wed Jun 12 21:35:43 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,8309cb409d329891304e459874d0230a,576081.812399,5608697.199669,50.625183,100.075625,47U,2135.94902,5,4, Bedding,67,94,4,-2.249, Lower erkhelnuur,Wed Jun 12 21:32:01 2019,
3a42c2c0d0b5b66854bd2128a2d1ad6a,Locality 2,71b79e8dc4bb6b8b8865cae2dc6aeaaf,576046.324894,5608722.767787,50.625417,100.075129,47U,2134.341599,5,3, Bedding,71,92,2,-2.249, Lower erkhelnuur,Wed Jun 12 21:30:41 2019,
